6:00,0,1,35
6:15,0,1,35
6:30,0,1,35
6:42,0,1,35
6:54,0,1,35
7:04,0,1,35
7:14,0,1,35
7:26,0,1,35
7:30,0,1,35
7:38,0,1,35
7:52,0,1,35
8:06,0,1,35
8:20,0,1,35
8:34,0,1,35
8:48,0,1,35
9:02,0,1,35
9:14,0,1,35
9:26,0,1,35
9:38,0,1,35
9:50,0,1,35
10:06,0,1,35
10:22,0,1,35
10:40,0,1,35
11:00,0,1,35
11:20,0,1,35
11:40,0,1,35
12:00,0,1,35
12:24,0,1,35
12:48,0,1,35
13:12,0,1,35
13:36,0,1,35
14:00,0,1,35
14:24,0,1,35
14:48,0,1,35
15:10,0,1,35
15:32,0,1,35
15:50,0,1,35
16:06,0,1,35
16:20,0,1,35
16:34,0,1,35
16:46,0,1,35
16:58,0,1,35
17:10,0,1,35
17:22,0,1,35
17:34,0,1,35
17:50,0,1,35
18:06,0,1,35
18:24,0,1,35
18:42,0,1,35
19:00,0,1,35
19:20,0,1,35
19:40,0,1,35
20:00,0,1,35
6:00,1,0,35
6:22,1,0,35
6:40,1,0,35
6:50,1,0,35
7:02,1,0,35
7:16,1,0,35
7:30,1,0,35
7:44,1,0,35
7:58,1,0,35
8:10,1,0,35
8:22,1,0,35
8:34,1,0,35
8:46,1,0,35
8:58,1,0,35
9:10,1,0,35
9:24,1,0,35
9:40,1,0,35
9:56,1,0,35
10:12,1,0,35
10:28,1,0,35
10:44,1,0,35
11:00,1,0,35
11:16,1,0,35
11:32,1,0,35
11:48,1,0,35
12:06,1,0,35
12:26,1,0,35
12:46,1,0,35
13:10,1,0,35
13:34,1,0,35
13:58,1,0,35
14:22,1,0,35
14:46,1,0,35
15:10,1,0,35
15:34,1,0,35
15:56,1,0,35
16:18,1,0,35
16:34,1,0,35
16:46,1,0,35
16:58,1,0,35
17:10,1,0,35
17:22,1,0,35
17:34,1,0,35
17:48,1,0,35
17:50,1,0,35
18:02,1,0,35
18:16,1,0,35
18:30,1,0,35
18:44,1,0,35
19:00,1,0,35
19:20,1,0,35
19:40,1,0,35
20:00,1,0,35
